authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/99b8c698f6e7839b5cc52abe014294b0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=bae4a1d4&x-expires=1761948000&x-signature=kq%2FzidkXUHJ%2BpKH42%2FdnF4rbYe4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,d3nzellito0,breaking ankles left to right 🫩💔 #fyp #fypシ #xyzbca #messi #barca ,233900,24400,1500000,2510,23,original sound,🇭🇹,True,2025-08-05T19:11:53.000Z,https://www.tiktok.com/@d3nzellito0/video/7535181209735892254
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1d8ec3780a9f7fe35d5aca1fb77d6d40~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=27d11340&x-expires=1761948000&x-signature=JOx6ypU84L1a9BAS20%2FCgvu%2BIzc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,user54061547279463,@Tombomb #sixzerobodybag #football #dungeonfamily #CollegeFootball #EarnIT         ,32800,3813,233100,64,68,original sound,user54061547279463,True,2025-10-23T15:50:54.000Z,https://www.tiktok.com/@user54061547279463/video/7564445164920458527
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ddb1bae76544d73b74940b71b8bb112d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1603f52b&x-expires=1761948000&x-signature=SmibSOtlp1VHQ%2BRxU3bBzK3Bm%2F4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,houseofhighlights,Wemby has the ball on a string. 😱🔥 #wemby #victorwembanyama #spurs #nba #basketball ,159100,11500,1400000,735,8,original sound,House of Highlights,True,2025-10-28T01:08:47.000Z,https://www.tiktok.com/@houseofhighlights/video/7566073215081008439
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0147693bc21c5614b7434d9c7c10f9c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c1c05e05&x-expires=1761948000&x-signature=cD%2FLL019E50E4C6LyzYsX32c0VY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,spj.hoops,He always Stands On Business 😈😤 #pjwashington #lukadoncic #nba #xyzbca #fyp ,96300,2894,1100000,344,61,Molly My Bean,Playboi Carti,False,2025-10-12T04:29:05.000Z,https://www.tiktok.com/@spj.hoops/video/7560187521150291231
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9cd39045a72657ac805f8094bbb98d11~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9f9d8244&x-expires=1761948000&x-signature=QXlaURqniR%2Fw13%2FXryHO70hDRWY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,tannerstarz,I was actually so terrified to look behind 😭 @belle ,3500000,1100000,23000000,7496,5,original sound,Tanner,True,2025-10-25T03:14:01.000Z,https://www.tiktok.com/@tannerstarz/video/7564992293531323678
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf6d99e864e59f49c431fb426dca338a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=3839ec0c&x-expires=1761948000&x-signature=JPMZGX0wRsNvfKkFULeVKcBYrKA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,_leoftbl_,Messi breaking ankles 💀 #foryou #football #messi #fyp #viral #edit,884200,33400,12500000,3453,27,original sound - leoftbl,leoftbl,True,2025-05-02T00:08:00.000Z,https://www.tiktok.com/@_leoftbl_/video/7499633278555802926
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/49841d21af537dbed2d4c7cd1573dc72~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=4c9430dc&x-expires=1761948000&x-signature=r2VGeOwcfk0o7uFdZRxNeYZzQpM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ryllx_7.0,Party on the ghetto || halland edit #fyp #erlinghaaland #norway #futball #viral ,37400,2662,342400,509,19,original sound,2k_ryllx_7.0,True,2025-10-25T20:40:11.000Z,https://www.tiktok.com/@ryllx_7.0/video/7565261883293404447
https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b2cd9ac183ebff5bcbe16b436f5f4717~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ae0bf15e&x-expires=1761948000&x-signature=osiROUDEqNEYPlVP5TsXQXQONdw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,caio7_based,He did it again 🐐🔥#cristianoronaldo #ronaldo #fyp #football  #alnassr ,387500,20900,3400000,3837,29,CANTO DE LUNA (SUPER SLOWED),h6itam & DYSMANE & ICEDMANE,False,2025-09-24T18:45:31.000Z,https://www.tiktok.com/@caio7_based/video/7553728743815023883
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a64f7b78cc58805e2b1bca64e337b3d2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=df2146eb&x-expires=1761948000&x-signature=8ucgaFGSvce2FkBsoFWmZR%2FGEKg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,dkrfut,Ankle breakers ☠️ #anklebreaker #skills #football ,235000,3205,2600000,429,17,MONTAGEM MANDELA,MXZI & Dj Samir & volkz,False,2025-07-18T12:58:48.000Z,https://www.tiktok.com/@dkrfut/video/7528405600481463557
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1b3d61003c616cefd53295017020c1e0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=a5fdb5a5&x-expires=1761948000&x-signature=kex1WBdAKu70cITwQ3enN50zi7Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,edit_the_goat_,"That offside goal from Mbappé was insane !!! 😱🤯 #aa9skillz #fyp #footballtiktok #realmadridfc #mbappe 
@aa9skillz ",10500,249,116800,163,64,sonido original,KEVIN LOPEZ,True,2025-10-26T22:24:43.000Z,https://www.tiktok.com/@edit_the_goat_/video/7565659879025675575
https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf6eeffa77d5647f7e1b594c13c5a4c4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=a89b40d1&x-expires=1761948000&x-signature=gMkzYy%2Fvf2NeVHemLHVjzL%2BtIS0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,gsr.7k,"skills humiliation ☠️🔥

#skills #football #foruyou ",13300,513,229700,37,60,som original,gsr account banned 💔,True,2025-10-06T23:23:21.000Z,https://www.tiktok.com/@gsr.7k/video/7558253339167771916
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a8d1c8b97a7ba06e1bcfa2387ba974ba~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9179e066&x-expires=1761948000&x-signature=xpEUw9QssJqXnAjHHE4c2vuECrc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,futlove999,Futsal Skills Os lisos 🔥 #futsal #skills #fyp #goviral ,933100,25000,11200000,1954,30,CANTO DE LUNA (SUPER SLOWED),h6itam & DYSMANE & ICEDMANE,False,2025-06-13T19:05:28.000Z,https://www.tiktok.com/@futlove999/video/7515512110659538232
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/2d97b5e973a3f8d79034e3ffcc151bfc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=5a9f21cc&x-expires=1761948000&x-signature=ej9x8TRYrvfe%2BSXWCzET%2BVAlU%2F4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,imans.pov,"IMAN CRAZY SKILL! 🤯🇧🇷

#footballtiktok #viralfootball #football #skills #footballskils ",45600,2436,551400,405,14,original sound,iman,True,2025-10-26T16:28:37.000Z,https://www.tiktok.com/@imans.pov/video/7565568197680827670
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f6213ec9790019c9ab97d12701530a22~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9b7634e3&x-expires=1761948000&x-signature=7Frty6bTkr4n2ihvI0lgHRFaSr0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,teteu.antunes,Yamal's Revenge is Today ☠️🔥 | #lamineyamal #skills #foryoupage #football ,26800,497,319000,188,16,TA PEDINDO,sma$her,False,2025-10-01T17:01:13.000Z,https://www.tiktok.com/@teteu.antunes/video/7556299448347888904
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/115980701e6cc8a7c94c96f147e9292a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=cf9f3e64&x-expires=1761948000&x-signature=6F40C12dIVW8NNW%2FRj%2Brqprf2dg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,lm10_prime2,Lionel Messi humiliated this team #footballtiktok #messi #unstoppable #skills #dribble ,42300,1117,568800,290,37,son original,lm10_prime2,True,2025-10-06T14:42:47.000Z,https://www.tiktok.com/@lm10_prime2/video/7558119219607440662
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dc0e356a2a1a722ec215ccab664c749f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=975b06d0&x-expires=1761948000&x-signature=RVF8J1ysRH%2F6bXv9LoZYAhhcRMg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,_versacc_,"lalalala 🔥 // DM FOR PROMO ‼️

#lamineyamal #fyp ",75300,1647,4800000,207,14,TA PEDINDO,sma$her,False,2025-09-19T16:40:45.000Z,https://www.tiktok.com/@_versacc_/video/7551841171744509191
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4da9b5a37249b78def15d7236152a72d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9f7527b7&x-expires=1761948000&x-signature=yXVKOqr0VybNfL5W5ltzh6fs79Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,futebolmagico_ofc,Neymar Ballon D'or Skills 😮‍💨 || DM FOR PROMO 💥‼️| #neymar #skills #foryoupage #football ,26000,759,306400,36,26,SINCO SETE - Slowed,OTVphonk & ZERTAL,False,2025-10-21T19:35:35.000Z,https://www.tiktok.com/@futebolmagico_ofc/video/7563760938768141575
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d9d21c945d99e275217788a5d9556afd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=556d738b&x-expires=1761948000&x-signature=HYzHrLA61W5L4XHM3yVNb1JS8KU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,cr7skills17,"Ronaldo G.O.A.T Dribbling Skills 🐐  💥 
.
.
.
cr7 #CristianoRonaldo #footballshorts #skills #ronaldo #ronaldo7 ",24600,1086,2000000,418,61,Yaxsi Olar,Uzeyir Mehdizade,False,2025-10-23T05:41:49.000Z,https://www.tiktok.com/@cr7skills17/video/7564288025883151671
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b5be45cbd34f33b170c67665b1a845ee~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5d3aae0d&x-expires=1761948000&x-signature=5mCnX4V4yE18iIULlKZV9bJrPfk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,praizfooty,Humiliating skills. ☠️🔥 (Dm for sound promo). 💌 #footballtiktok #skills #footballskills #blowthisupforme #fyp ,31700,851,280700,36,27,FUNK DO SAD TROMBONE - Slowed,KXZINVK & SXLLX,False,2025-10-05T21:35:33.000Z,https://www.tiktok.com/@praizfooty/video/7557854499222686998
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/83aabaa76d9c2960dc40f2f3c09dfdc1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3edd772f&x-expires=1761948000&x-signature=89rCTIA%2BQtazIAGHKjVSzJGGZqI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,hugoxnjr_edit7,Coutinho prime ☠️🔥 #hugoxn #edit #coutinho #prime #skills ,22100,627,175100,66,20,son original,𝙃𝙪𝙜𝙤𝙭𝙣👑,True,2025-10-01T07:19:00.000Z,https://www.tiktok.com/@hugoxnjr_edit7/video/7556149406001630486
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/37a6bc14bb44030891cbce83ef4f728e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b07832cb&x-expires=1761948000&x-signature=SYGXwxP9bNFQiLf0mlmi0cZTj0s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,rdofc07,"rate my edit || DM FOR PROMO 🔥 
:
#ronaldo7 #footballedit #naoflopa #goat #parati ",102500,2235,1100000,257,16,TA PEDINDO,sma$her,False,2025-09-27T13:13:38.000Z,https://www.tiktok.com/@rdofc07/video/7554756439340879136
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2a91fc20627ac45c3b6ff676e6b4afa2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=faee48ba&x-expires=1761948000&x-signature=PZrC%2BT2dQlhhj0LKBB53a%2FP3Ic8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,mauritsvd,Angry Neymar☠️🔥 || (1/2) || #footballedit #neymar #muppit2010 #fyp #viralvideos ,1011,21,12000,24,17,TA PEDINDO,sma$her,False,2025-10-02T17:21:32.000Z,https://www.tiktok.com/@mauritsvd/video/7556675725923798304
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/2d97b5e973a3f8d79034e3ffcc151bfc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=5a9f21cc&x-expires=1761948000&x-signature=ej9x8TRYrvfe%2BSXWCzET%2BVAlU%2F4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,imans.pov,"Which CRAZY IMAN SKILL was the BEST? 🤯🇧🇷

#footballtiktok #viralfootball #football #skills #footballskils ",35200,1074,699400,474,12,TA PEDINDO,sma$her,False,2025-10-21T15:24:47.000Z,https://www.tiktok.com/@imans.pov/video/7563696317944417558
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b8f69b71ad6b1ddcc188f79b52e64baf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=52398d08&x-expires=1761948000&x-signature=zjR8xdiWWcM8Jz%2BqdlbNGf60Tpw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,reyliae,Neymar humilate Players 😎| dm me for promo songs #neymar #footballtiktok #aftereffect #edit #viral ,107400,5722,776200,426,21,SEMPERO (Slowed),QMIIR,False,2025-08-19T23:21:09.000Z,https://www.tiktok.com/@reyliae/video/7540440707387886870
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1730345721ffeb36c65623c8b9f2c1d4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c1606912&x-expires=1761948000&x-signature=dY5vSOOscAy3iN%2B%2F95ePH77LLPc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,tobyyy.fotty2,Biggest Humiliation in ucl.💀#liverpool #liverpoolfc #madrid #ucl #footballtiktok ,62100,2095,492400,367,89,original sound,tobyyy.fotty2,True,2025-08-29T14:53:09.000Z,https://www.tiktok.com/@tobyyy.fotty2/video/7544020660129910038
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b022e1f8eae606561459da71fbe4e348~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e079f8bb&x-expires=1761948000&x-signature=WKOmXh3zaI0ZHO5mkeEXP9TtCTU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,ew_algr,"The old prime trio…
#demonslayer #trio #fyp ",79300,11500,567800,1612,23,pride - slowed,slxughter,False,2025-08-09T15:21:19.000Z,https://www.tiktok.com/@ew_algr/video/7536606209265143062
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fda918aabde97a3db29dbfbcbc04dbcf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ebaa8b92&x-expires=1761948000&x-signature=BweEhEp3QHf%2F6IPrv2gb9NKbxQQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,zealotftbl_,Neymar's Prime in 2015 || Tags: #neymar #viral #best #footballtiktok #edit #footballedit #fyp #foryou ★ upload method ★ TG: @editing_news,6382,123,76300,28,22,TA PEDINDO,sma$her,False,2025-09-22T12:14:02.000Z,https://www.tiktok.com/@zealotftbl_/video/7552885701449108744
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e9a24804293e7dd6fb50aac382a6f5cd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=678bce1f&x-expires=1761948000&x-signature=%2B%2BtI3jM0TbJySlIIoya22uIqv4Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,goat_xz75,Lalalala #phonk #slowed #thissong #phonksongs #songs ,15700,366,194600,51,14,TA PEDINDO,sma$her,False,2025-09-22T03:30:25.000Z,https://www.tiktok.com/@goat_xz75/video/7552750730524757304
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fc8c9818b5f05638d7487ddae7dba943~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c4038a63&x-expires=1761948000&x-signature=PD7RtQmMMKYX%2BvJ7JRNoROddZHQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,bass_songmusic,"promo for the video is open 
#slowedsong #slowed #forupage #funk #forupage ",1714,25,38300,15,20,TA PEDINDO,sma$her,False,2025-09-20T11:20:51.000Z,https://www.tiktok.com/@bass_songmusic/video/7552129816942742806
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/762a724a2767efee022be439025451d5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=58846b0c&x-expires=1761948000&x-signature=JNCmRcfsFkGZiZbh2r%2FfAL4zeNw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,arrdeetik,"Girls who are trouble I wanna see your Tiktok’s to this sound 👀 reacting & sharing the best ones…

#trouble #badgirl #ukrap #newmusic ",107800,1269,1700000,1295,15,Trouble,ArrDee & Mazza_l20,False,2025-10-15T17:08:46.000Z,https://www.tiktok.com/@arrdeetik/video/7561496609993936150
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/762a724a2767efee022be439025451d5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=58846b0c&x-expires=1761948000&x-signature=JNCmRcfsFkGZiZbh2r%2FfAL4zeNw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,arrdeetik,"Chelsea causing TROUBLE for the rest of the Champions League 👀

#championsleague #caicedo #football #ukrap #newmusic ",169400,3358,1900000,1720,15,Trouble,ArrDee & Mazza_l20,False,2025-10-23T16:27:52.000Z,https://www.tiktok.com/@arrdeetik/video/7564454750800940310
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/3465041998876c2fa6e2ea3509b671b7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=234bc2b0&x-expires=1761948000&x-signature=UiBWs%2Boaydz099UUo9ItAfiTyBM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,classichammond,"Arrdee football edit template before gta 5 is crazy 
#trouble #arrdee #unexpectededit ",108500,745,1600000,445,19,original sound,Hammond,True,2025-10-22T22:19:36.000Z,https://www.tiktok.com/@classichammond/video/7564174294352137494
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/762a724a2767efee022be439025451d5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=58846b0c&x-expires=1761948000&x-signature=JNCmRcfsFkGZiZbh2r%2FfAL4zeNw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,arrdeetik,"You know the motto, don’t get caught & make sure they don’t follow…

BRIGHTON2LIVERPOOL 🔥
@isitmazza 
#ukrap #rap #newmusic #trouble #drill ",372400,7658,3600000,3206,27,Trouble,ArrDee & Mazza_l20,False,2025-10-20T17:34:57.000Z,https://www.tiktok.com/@arrdeetik/video/7563358776594681110
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bde57a24caa0eab42452b5424d85fe4d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c1c34632&x-expires=1761948000&x-signature=E7U6kPLwHTZPgq5HDAxduLLKEu8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,jxczb,cole palmer 😍 (1/2) || #footballedit #chelsea #colepalmer ,74800,2280,1300000,179,13,Trouble,ArrDee & Mazza_l20,False,2025-10-16T22:25:12.000Z,https://www.tiktok.com/@jxczb/video/7561949222992497942
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/762a724a2767efee022be439025451d5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=58846b0c&x-expires=1761948000&x-signature=JNCmRcfsFkGZiZbh2r%2FfAL4zeNw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,arrdeetik,"What’s Happenin, IM BACK IN TROUBLE😈… next Thursday, who’s ready? 👀

@isitmazza #trouble #ukrap #rap #newmusic ",472000,10600,4300000,4312,27,Trouble,ArrDee & Mazza_l20,False,2025-10-09T18:28:39.000Z,https://www.tiktok.com/@arrdeetik/video/7559290684608417046
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/24089c9c7d938e9f3a6ebdc59af93c92~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1e3efe28&x-expires=1761948000&x-signature=VqCP4L6ZcvlzTdAf2kIKuTjsFcY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,chrxftbl.7,Ronaldo x Smooth criminal 🐐🔥 || #ronaldo #foryoupagе #viraledit #treanding #viralvideos ,317000,21700,1800000,644,13,suono originale,Chrxftbl 🇮🇹,True,2025-10-23T15:23:17.000Z,https://www.tiktok.com/@chrxftbl.7/video/7564438109610315030
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90cdf3ea8befb85e9313d0d48580b84a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=7c44f563&x-expires=1761948000&x-signature=wwP3hsNRCjh1jyWw7Zq3IVo3%2F%2FU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,footy.am4,Greatest scouser #fyp #waynerooney #footballedit #esdeekid #manutd ,278600,11700,1600000,977,40,4 Raws,EsDeeKid,False,2025-10-16T19:17:44.000Z,https://www.tiktok.com/@footy.am4/video/7561900895642897695
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e42d4a6ccf15860b16ba94850f1b2a9c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=bd9b9196&x-expires=1761948000&x-signature=Wadbil9i7hCs9OikB7ICQIdXaM0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,faalvex_07,Miss open goals #missopengoal #footballtiktok #footballedit #falvex #blowthisup ,90600,33000,1300000,781,60,Intro,LEALL & Rock Danger,False,2025-09-29T17:00:44.000Z,https://www.tiktok.com/@faalvex_07/video/7555557174290795798
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f00e5ae3c538aee6f00d856bbd46ba42~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=0a795c1f&x-expires=1761948000&x-signature=rYSZuGQquceMsptl%2F965Wc8JR7Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,kandzfr,had to jump on the football edit trend asapp.. 😭 #football #editaudio #ukrap #heavenly #tkandz ,1100000,48800,9200000,2445,20,NOW OR NEVER,TKANDZ & CXSPER,False,2025-09-25T20:56:07.000Z,https://www.tiktok.com/@kandzfr/video/7554133490841718038
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/599da4ca2cea32b056c8cc1d201b6ea2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c957039c&x-expires=1761948000&x-signature=S72LR%2BhbDbb6Mg4InymUnVLkndM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,prodz.maestro,bodies bodies... #fyp #realmadrid #edit #creed ,352600,35500,2200000,1365,26,som original,⭐,True,2025-09-07T21:57:22.000Z,https://www.tiktok.com/@prodz.maestro/video/7547469714172284216
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dbac796bf5becb428bf361070bddc211~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=48b2475a&x-expires=1761948000&x-signature=2aJCCqdIX6LKqk%2BN3sVd1o69R90%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,brainjotter,#brainjotter #fyp #vitelwireless #viral ,729600,28200,5900000,9446,18,original sound,Chukwuebuka,True,2025-10-28T09:34:11.000Z,https://www.tiktok.com/@brainjotter/video/7566203559402949906
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8c3eb09884982764f4846222e813a6b5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4841d732&x-expires=1761948000&x-signature=LmBEVSFIdnhDhJZ6ZxW%2BdlMkkoI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,roboseh,"No lies told 

#f #fyp #foryourpage #viral ",4961,65,31700,28,68,Idea 10 (Slowed & Reverb),Gibran Alcocer,False,2025-09-03T16:41:24.000Z,https://www.tiktok.com/@roboseh/video/7545903975195856150
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/718b3dbb9044583455cfd471bf97b965~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=70ecfd49&x-expires=1761948000&x-signature=9lJ7gG4ykjq4av2EE2PkCosSXtY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,tac_football27_,The art of passing by Paul Pogba☠️ #footballtiktok #soccertiktok #pogba #paulpogba #pogba🇫🇷 ,4330,91,167400,7,60,Lonely,Akon,False,2025-10-24T07:51:50.000Z,https://www.tiktok.com/@tac_football27_/video/7564692830069869846
